Area Code,Item_Encoded,Year,Laying (No),Milk Animals (No),Producing Animals/Slaughtered (No),Production (No),Production (t),Stocks (No),Yield (No/An),Yield (mg/No),Yield/Carcass Weight (mg/No)
152,21,2023,0.0,0.0,723367.0,0.0,23349.82,0.0,0.0,0.0,0.0
152,22,2019,0.0,0.0,304012.0,0.0,936.32,0.0,0.0,0.0,0.0
152,22,2020,0.0,0.0,295186.0,0.0,893.36,0.0,0.0,0.0,0.0
152,22,2021,0.0,0.0,296534.0,0.0,898.9,0.0,0.0,0.0,0.0
152,22,2022,0.0,0.0,298507.0,0.0,905.53,0.0,0.0,0.0,0.0
152,22,2023,0.0,0.0,300215.0,0.0,911.37,0.0,0.0,0.0,0.0
152,23,2019,0.0,0.0,5260016.0,0.0,45205.76,0.0,0.0,0.0,0.0
152,23,2020,0.0,0.0,5449220.0,0.0,48423.57,0.0,0.0,0.0,0.0
152,23,2021,0.0,0.0,5551475.0,0.0,49724.05,0.0,0.0,0.0,0.0
152,23,2022,0.0,0.0,5464593.0,0.0,48612.25,0.0,0.0,0.0,0.0
152,23,2023,0.0,0.0,5476066.0,0.0,49139.29,0.0,0.0,0.0,0.0
152,24,2019,0.0,0.0,573438.0,0.0,1915.46,0.0,0.0,0.0,0.0
152,24,2020,0.0,0.0,564403.0,0.0,1963.66,0.0,0.0,0.0,0.0
152,24,2021,0.0,0.0,527419.0,0.0,1791.28,0.0,0.0,0.0,0.0
152,24,2022,0.0,0.0,550494.0,0.0,1822.11,0.0,0.0,0.0,0.0
152,24,2023,0.0,0.0,547549.0,0.0,1793.72,0.0,0.0,0.0,0.0
152,26,2019,0.0,0.0,33371.0,0.0,785.77,0.0,0.0,0.0,0.0
152,26,2020,0.0,0.0,43017.0,0.0,1021.01,0.0,0.0,0.0,0.0
152,26,2021,0.0,0.0,50382.0,0.0,1213.23,0.0,0.0,0.0,0.0
152,26,2022,0.0,0.0,46083.0,0.0,1114.8,0.0,0.0,0.0,0.0
152,26,2023,0.0,0.0,37111.0,0.0,907.1,0.0,0.0,0.0,0.0
152,29,2019,0.0,0.0,5260016.0,0.0,23894.48,0.0,0.0,0.0,0.0
152,29,2020,0.0,0.0,5449220.0,0.0,25595.31,0.0,0.0,0.0,0.0
152,29,2021,0.0,0.0,5551475.0,0.0,26282.71,0.0,0.0,0.0,0.0
152,29,2022,0.0,0.0,5464593.0,0.0,25695.04,0.0,0.0,0.0,0.0
152,29,2023,0.0,0.0,5476066.0,0.0,25973.63,0.0,0.0,0.0,0.0
152,33,2021,0.0,0.0,0.0,0.0,1507.12,0.0,0.0,0.0,0.0
152,33,2022,0.0,0.0,0.0,0.0,1797.46,0.0,0.0,0.0,0.0
152,34,2019,0.0,0.0,304012.0,0.0,439.96,0.0,0.0,0.0,0.0
152,34,2020,0.0,0.0,295186.0,0.0,419.77,0.0,0.0,0.0,0.0
152,34,2021,0.0,0.0,296534.0,0.0,422.37,0.0,0.0,0.0,0.0
152,34,2022,0.0,0.0,298507.0,0.0,425.49,0.0,0.0,0.0,0.0
152,34,2023,0.0,0.0,300215.0,0.0,428.24,0.0,0.0,0.0,0.0
152,35,2019,0.0,0.0,0.0,0.0,0.0,431275.0,0.0,0.0,0.0
152,35,2020,0.0,0.0,0.0,0.0,0.0,429429.0,0.0,0.0,0.0
152,35,2021,0.0,0.0,0.0,0.0,0.0,423801.0,0.0,0.0,0.0
152,35,2022,0.0,0.0,0.0,0.0,0.0,411888.0,0.0,0.0,0.0
152,35,2023,0.0,0.0,0.0,0.0,0.0,400073.0,0.0,0.0,0.0
152,36,2019,13000000.0,0.0,0.0,4313448000.0,219985.85,0.0,332.0,16922000.0,0.0
152,36,2020,12989000.0,0.0,0.0,4471454000.0,228044.15,0.0,344.0,17557000.0,0.0
152,36,2021,13317000.0,0.0,0.0,4490355000.0,229008.08,0.0,337.0,17196300.0,0.0
152,36,2022,13281000.0,0.0,0.0,4461496000.0,227536.27,0.0,336.0,17131900.0,0.0
152,36,2023,12552000.0,0.0,0.0,4424223000.0,225635.4,0.0,352.0,17976600.0,0.0
152,37,2019,0.0,0.0,33371.0,0.0,6875.5,0.0,0.0,0.0,206000000.0
152,37,2020,0.0,0.0,43017.0,0.0,8933.85,0.0,0.0,0.0,207700000.0
152,37,2021,0.0,0.0,50382.0,0.0,10615.73,0.0,0.0,0.0,210700000.0
152,37,2022,0.0,0.0,46083.0,0.0,9754.51,0.0,0.0,0.0,211700000.0
152,37,2023,0.0,0.0,37111.0,0.0,7937.1,0.0,0.0,0.0,213900000.0
152,38,2019,0.0,0.0,0.0,0.0,0.0,289269.0,0.0,0.0,0.0
152,38,2020,0.0,0.0,0.0,0.0,0.0,296666.0,0.0,0.0,0.0
152,38,2021,0.0,0.0,0.0,0.0,0.0,295310.0,0.0,0.0,0.0
152,38,2022,0.0,0.0,0.0,0.0,0.0,294148.0,0.0,0.0,0.0
152,38,2023,0.0,0.0,0.0,0.0,0.0,292987.0,0.0,0.0,0.0
152,39,2019,0.0,0.0,0.0,0.0,5379.79,0.0,0.0,0.0,0.0
152,39,2020,0.0,0.0,0.0,0.0,10168.25,0.0,0.0,0.0,0.0
152,39,2021,0.0,0.0,0.0,0.0,15067.51,0.0,0.0,0.0,0.0
152,39,2022,0.0,0.0,0.0,0.0,17749.5,0.0,0.0,0.0,0.0
152,43,2019,0.0,0.0,796183.0,0.0,208313.1,0.0,0.0,0.0,261600000.0
152,43,2020,0.0,0.0,874422.0,0.0,223362.71,0.0,0.0,0.0,255400000.0
152,43,2021,0.0,0.0,814954.0,0.0,209971.59,0.0,0.0,0.0,257600000.0
152,43,2022,0.0,0.0,732991.0,0.0,190745.17,0.0,0.0,0.0,260200000.0
152,43,2023,0.0,0.0,723367.0,0.0,187564.11,0.0,0.0,0.0,259300000.0
152,44,2019,0.0,0.0,302867000.0,0.0,684799.4,0.0,0.0,0.0,2261100.0
152,44,2020,0.0,0.0,291414000.0,0.0,695709.2,0.0,0.0,0.0,2387400.0
152,44,2021,0.0,0.0,291642000.0,0.0,680289.52,0.0,0.0,0.0,2332600.0
152,44,2022,0.0,0.0,300523000.0,0.0,692847.28,0.0,0.0,0.0,2305500.0
152,44,2023,0.0,0.0,289691000.0,0.0,691423.84,0.0,0.0,0.0,2386800.0
152,47,2019,0.0,0.0,304012.0,0.0,5640.5,0.0,0.0,0.0,18600000.0
152,47,2020,0.0,0.0,295186.0,0.0,5381.66,0.0,0.0,0.0,18200000.0
152,47,2021,0.0,0.0,296534.0,0.0,5415.05,0.0,0.0,0.0,18300000.0
152,47,2022,0.0,0.0,298507.0,0.0,5455.03,0.0,0.0,0.0,18300000.0
152,47,2023,0.0,0.0,300215.0,0.0,5490.2,0.0,0.0,0.0,18300000.0
152,51,2019,0.0,0.0,5260016.0,0.0,536011.2,0.0,0.0,0.0,101900000.0
152,51,2020,0.0,0.0,5449220.0,0.0,574165.16,0.0,0.0,0.0,105400000.0
152,51,2021,0.0,0.0,5551475.0,0.0,589585.16,0.0,0.0,0.0,106200000.0
152,51,2022,0.0,0.0,5464593.0,0.0,576402.35,0.0,0.0,0.0,105500000.0
152,51,2023,0.0,0.0,5476066.0,0.0,582651.63,0.0,0.0,0.0,106400000.0
152,54,2019,0.0,0.0,573438.0,0.0,8779.2,0.0,0.0,0.0,15300000.0
152,54,2020,0.0,0.0,564403.0,0.0,9000.11,0.0,0.0,0.0,15900000.0
152,54,2021,0.0,0.0,527419.0,0.0,8210.02,0.0,0.0,0.0,15600000.0
152,54,2022,0.0,0.0,550494.0,0.0,8351.36,0.0,0.0,0.0,15200000.0
152,54,2023,0.0,0.0,547549.0,0.0,8221.23,0.0,0.0,0.0,15000000.0
152,55,2019,0.0,0.0,8393000.0,0.0,84372.88,0.0,0.0,0.0,10052900.0
152,55,2020,0.0,0.0,5866000.0,0.0,72215.31,0.0,0.0,0.0,12310000.0
152,55,2021,0.0,0.0,5283000.0,0.0,71614.16,0.0,0.0,0.0,13555300.0
152,55,2022,0.0,0.0,5007000.0,0.0,76312.38,0.0,0.0,0.0,15241900.0
152,55,2023,0.0,0.0,4748000.0,0.0,68524.49,0.0,0.0,0.0,14433100.0
152,56,2019,0.0,0.0,0.0,0.0,0.0,6973.0,0.0,0.0,0.0
152,56,2020,0.0,0.0,0.0,0.0,0.0,6762.0,0.0,0.0,0.0
152,56,2021,0.0,0.0,0.0,0.0,0.0,6739.0,0.0,0.0,0.0
152,56,2022,0.0,0.0,0.0,0.0,0.0,6686.0,0.0,0.0,0.0
152,56,2023,0.0,0.0,0.0,0.0,0.0,6634.0,0.0,0.0,0.0
152,57,2019,0.0,0.0,0.0,0.0,12043.37,0.0,0.0,0.0,0.0
152,57,2020,0.0,0.0,0.0,0.0,12138.98,0.0,0.0,0.0,0.0
152,57,2021,0.0,0.0,0.0,0.0,11992.96,0.0,0.0,0.0,0.0
152,57,2022,0.0,0.0,0.0,0.0,12088.66,0.0,0.0,0.0,0.0
152,57,2023,0.0,0.0,0.0,0.0,12184.35,0.0,0.0,0.0,0.0
152,62,2019,0.0,0.0,0.0,0.0,1506.7,0.0,0.0,0.0,0.0
152,62,2020,0.0,0.0,0.0,0.0,1876.66,0.0,0.0,0.0,0.0
152,62,2021,0.0,0.0,0.0,0.0,2168.99,0.0,0.0,0.0,0.0
152,62,2022,0.0,0.0,0.0,0.0,1622.26,0.0,0.0,0.0,0.0
152,65,2019,0.0,0.0,796183.0,0.0,31034.4,0.0,0.0,39000000.0,0.0
152,65,2020,0.0,0.0,874422.0,0.0,33276.49,0.0,0.0,38100000.0,0.0
152,65,2021,0.0,0.0,814954.0,0.0,31281.48,0.0,0.0,38400000.0,0.0
152,65,2022,0.0,0.0,732991.0,0.0,28417.14,0.0,0.0,38800000.0,0.0
152,65,2023,0.0,0.0,723367.0,0.0,27943.23,0.0,0.0,38600000.0,0.0
152,66,2019,0.0,0.0,304012.0,0.0,778.39,0.0,0.0,2600000.0,0.0
152,66,2020,0.0,0.0,295186.0,0.0,742.67,0.0,0.0,2500000.0,0.0
152,66,2021,0.0,0.0,296534.0,0.0,747.28,0.0,0.0,2500000.0,0.0
152,66,2022,0.0,0.0,298507.0,0.0,752.79,0.0,0.0,2500000.0,0.0
152,66,2023,0.0,0.0,300215.0,0.0,757.65,0.0,0.0,2500000.0,0.0
152,67,2019,0.0,0.0,573438.0,0.0,2234.71,0.0,0.0,3900000.0,0.0
152,67,2020,0.0,0.0,564403.0,0.0,2290.94,0.0,0.0,4100000.0,0.0
152,67,2021,0.0,0.0,527419.0,0.0,2089.82,0.0,0.0,4000000.0,0.0
152,67,2022,0.0,0.0,550494.0,0.0,2125.8,0.0,0.0,3900000.0,0.0
152,67,2023,0.0,0.0,547549.0,0.0,2092.68,0.0,0.0,3800000.0,0.0
152,70,2019,0.0,548113.0,0.0,0.0,2208973.02,0.0,0.0,4030100000.0,0.0
152,70,2020,0.0,543584.0,0.0,0.0,2343640.37,0.0,0.0,4311500000.0,0.0
152,70,2021,0.0,547232.0,0.0,0.0,2336542.01,0.0,0.0,4269700000.0,0.0
152,70,2022,0.0,546310.0,0.0,0.0,2284942.0,0.0,0.0,4182500000.0,0.0
152,70,2023,0.0,545709.0,0.0,0.0,2224325.0,0.0,0.0,4076000000.0,0.0
152,71,2019,0.0,242283.0,0.0,0.0,8100.14,0.0,0.0,33400000.0,0.0
152,71,2020,0.0,241517.0,0.0,0.0,8084.54,0.0,0.0,33500000.0,0.0
152,71,2021,0.0,238898.0,0.0,0.0,8026.28,0.0,0.0,33600000.0,0.0
152,71,2022,0.0,233184.0,0.0,0.0,7896.04,0.0,0.0,33900000.0,0.0
152,71,2023,0.0,227490.0,0.0,0.0,7765.16,0.0,0.0,34100000.0,0.0
152,75,2019,0.0,0.0,0.0,0.0,0.0,1811232.0,0.0,0.0,0.0
152,75,2020,0.0,0.0,0.0,0.0,0.0,1683206.0,0.0,0.0,0.0
152,75,2021,0.0,0.0,0.0,0.0,0.0,1499832.0,0.0,0.0,0.0
152,75,2022,0.0,0.0,0.0,0.0,0.0,1351684.0,0.0,0.0,0.0
152,75,2023,0.0,0.0,0.0,0.0,0.0,1203537.0,0.0,0.0,0.0
152,76,2019,0.0,0.0,573438.0,0.0,846.0,0.0,0.0,0.0,0.0
152,76,2020,0.0,0.0,564403.0,0.0,867.28,0.0,0.0,0.0,0.0
152,76,2021,0.0,0.0,527419.0,0.0,791.15,0.0,0.0,0.0,0.0
152,76,2022,0.0,0.0,550494.0,0.0,804.77,0.0,0.0,0.0,0.0
152,76,2023,0.0,0.0,547549.0,0.0,792.23,0.0,0.0,0.0,0.0
152,78,2019,0.0,0.0,0.0,0.0,16186.0,0.0,0.0,0.0,0.0
152,78,2020,0.0,0.0,0.0,0.0,14129.0,0.0,0.0,0.0,0.0
152,78,2021,0.0,0.0,0.0,0.0,14318.0,0.0,0.0,0.0,0.0
152,78,2022,0.0,0.0,0.0,0.0,15025.0,0.0,0.0,0.0,0.0
152,79,2019,0.0,0.0,0.0,0.0,471404.93,0.0,0.0,0.0,0.0
152,79,2020,0.0,0.0,0.0,0.0,509001.93,0.0,0.0,0.0,0.0
152,79,2021,0.0,0.0,0.0,0.0,528840.86,0.0,0.0,0.0,0.0
152,79,2022,0.0,0.0,0.0,0.0,539799.41,0.0,0.0,0.0,0.0
152,83,2019,0.0,0.0,0.0,0.0,0.0,2566782.0,0.0,0.0,0.0
152,83,2020,0.0,0.0,0.0,0.0,0.0,2713123.0,0.0,0.0,0.0
152,83,2021,0.0,0.0,0.0,0.0,0.0,2881192.0,0.0,0.0,0.0
152,83,2022,0.0,0.0,0.0,0.0,0.0,2767236.0,0.0,0.0,0.0
152,83,2023,0.0,0.0,0.0,0.0,0.0,2815970.0,0.0,0.0,0.0
152,84,2019,0.0,0.0,0.0,0.0,6305.03,0.0,0.0,0.0,0.0
152,84,2020,0.0,0.0,0.0,0.0,6311.14,0.0,0.0,0.0,0.0
152,84,2021,0.0,0.0,0.0,0.0,6110.19,0.0,0.0,0.0,0.0
152,84,2022,0.0,0.0,0.0,0.0,3882.69,0.0,0.0,0.0,0.0
152,85,2019,0.0,0.0,0.0,0.0,0.0,22319000.0,0.0,0.0,0.0
152,85,2020,0.0,0.0,0.0,0.0,0.0,26538000.0,0.0,0.0,0.0
152,85,2021,0.0,0.0,0.0,0.0,0.0,25837000.0,0.0,0.0,0.0
152,85,2022,0.0,0.0,0.0,0.0,0.0,25343000.0,0.0,0.0,0.0
152,85,2023,0.0,0.0,0.0,0.0,0.0,24849000.0,0.0,0.0,0.0
152,87,2019,0.0,0.0,0.0,0.0,10363.03,0.0,0.0,0.0,0.0
152,87,2020,0.0,0.0,0.0,0.0,10502.55,0.0,0.0,0.0,0.0
152,87,2021,0.0,0.0,0.0,0.0,10474.82,0.0,0.0,0.0,0.0
152,87,2022,0.0,0.0,0.0,0.0,10549.71,0.0,0.0,0.0,0.0
152,88,2019,0.0,0.0,0.0,0.0,67422.0,0.0,0.0,0.0,0.0
152,88,2020,0.0,0.0,0.0,0.0,67090.0,0.0,0.0,0.0,0.0
152,88,2021,0.0,0.0,0.0,0.0,58274.0,0.0,0.0,0.0,0.0
152,88,2022,0.0,0.0,0.0,0.0,59015.0,0.0,0.0,0.0,0.0
152,89,2019,0.0,0.0,0.0,0.0,38925.0,0.0,0.0,0.0,0.0
152,89,2020,0.0,0.0,0.0,0.0,46477.0,0.0,0.0,0.0,0.0
152,89,2021,0.0,0.0,0.0,0.0,40588.0,0.0,0.0,0.0,0.0
152,89,2022,0.0,0.0,0.0,0.0,39730.0,0.0,0.0,0.0,0.0
152,90,2019,0.0,0.0,0.0,0.0,104.88,0.0,0.0,0.0,0.0
152,90,2020,0.0,0.0,0.0,0.0,113.24,0.0,0.0,0.0,0.0
152,90,2021,0.0,0.0,0.0,0.0,111.98,0.0,0.0,0.0,0.0
152,90,2022,0.0,0.0,0.0,0.0,111.33,0.0,0.0,0.0,0.0
156,0,2019,0.0,0.0,0.0,0.0,0.0,2600691.0,0.0,0.0,0.0
156,0,2020,0.0,0.0,0.0,0.0,0.0,2324000.0,0.0,0.0,0.0
156,0,2021,0.0,0.0,0.0,0.0,0.0,1966900.0,0.0,0.0,0.0
156,0,2022,0.0,0.0,0.0,0.0,0.0,1735400.0,0.0,0.0,0.0
156,0,2023,0.0,0.0,0.0,0.0,0.0,1460000.0,0.0,0.0,0.0
156,1,2019,0.0,0.0,0.0,0.0,0.0,9188952.0,0.0,0.0,0.0
156,1,2020,0.0,0.0,0.0,0.0,0.0,9262701.0,0.0,0.0,0.0
156,1,2021,0.0,0.0,0.0,0.0,0.0,9258594.0,0.0,0.0,0.0
156,1,2022,0.0,0.0,0.0,0.0,0.0,9287373.0,0.0,0.0,0.0
156,1,2023,0.0,0.0,0.0,0.0,0.0,9313974.0,0.0,0.0,0.0
156,3,2019,0.0,0.0,0.0,0.0,0.0,27414810.0,0.0,0.0,0.0
156,3,2020,0.0,0.0,0.0,0.0,0.0,28686180.0,0.0,0.0,0.0
156,3,2021,0.0,0.0,0.0,0.0,0.0,29451750.0,0.0,0.0,0.0
156,3,2022,0.0,0.0,0.0,0.0,0.0,30647550.0,0.0,0.0,0.0
156,3,2023,0.0,0.0,0.0,0.0,0.0,31525530.0,0.0,0.0,0.0
156,4,2019,0.0,0.0,4533870.0,0.0,47451.02,0.0,0.0,0.0,0.0
156,4,2020,0.0,0.0,4565450.0,0.0,47818.67,0.0,0.0,0.0,0.0
156,4,2021,0.0,0.0,4707430.0,0.0,49600.71,0.0,0.0,0.0,0.0
156,4,2022,0.0,0.0,4839910.0,0.0,51076.27,0.0,0.0,0.0,0.0
156,4,2023,0.0,0.0,5023480.0,0.0,53523.91,0.0,0.0,0.0,0.0
156,6,2019,0.0,0.0,0.0,0.0,8795.44,0.0,0.0,0.0,0.0
156,6,2020,0.0,0.0,0.0,0.0,8768.53,0.0,0.0,0.0,0.0
156,6,2021,0.0,0.0,0.0,0.0,8683.99,0.0,0.0,0.0,0.0
156,6,2022,0.0,0.0,0.0,0.0,8684.82,0.0,0.0,0.0,0.0
156,7,2019,0.0,0.0,0.0,0.0,83151.43,0.0,0.0,0.0,0.0
156,7,2020,0.0,0.0,0.0,0.0,89427.64,0.0,0.0,0.0,0.0
156,7,2021,0.0,0.0,0.0,0.0,96073.81,0.0,0.0,0.0,0.0
156,7,2022,0.0,0.0,0.0,0.0,92380.56,0.0,0.0,0.0,0.0
156,8,2019,0.0,0.0,0.0,0.0,18008.09,0.0,0.0,0.0,0.0
156,8,2020,0.0,0.0,0.0,0.0,19530.11,0.0,0.0,0.0,0.0
156,8,2021,0.0,0.0,0.0,0.0,20837.31,0.0,0.0,0.0,0.0
156,8,2022,0.0,0.0,0.0,0.0,19888.45,0.0,0.0,0.0,0.0
156,9,2019,0.0,0.0,0.0,0.0,0.0,405326.0,0.0,0.0,0.0
156,9,2020,0.0,0.0,0.0,0.0,0.0,411200.0,0.0,0.0,0.0
156,9,2021,0.0,0.0,0.0,0.0,0.0,461700.0,0.0,0.0,0.0
156,9,2022,0.0,0.0,0.0,0.0,0.0,541400.0,0.0,0.0,0.0
156,9,2023,0.0,0.0,0.0,0.0,0.0,579700.0,0.0,0.0,0.0
156,10,2019,0.0,0.0,0.0,0.0,0.0,63967890.0,0.0,0.0,0.0
156,10,2020,0.0,0.0,0.0,0.0,0.0,66934420.0,0.0,0.0,0.0
156,10,2021,0.0,0.0,0.0,0.0,0.0,68720750.0,0.0,0.0,0.0
156,10,2022,0.0,0.0,0.0,0.0,0.0,71510950.0,0.0,0.0,0.0
156,10,2023,0.0,0.0,0.0,0.0,0.0,73559570.0,0.0,0.0,0.0
156,11,2019,0.0,0.0,40804830.0,0.0,293616.89,0.0,0.0,0.0,0.0
156,11,2020,0.0,0.0,41089050.0,0.0,295878.0,0.0,0.0,0.0,0.0
156,11,2021,0.0,0.0,42366870.0,0.0,306904.4,0.0,0.0,0.0,0.0
156,11,2022,0.0,0.0,43559190.0,0.0,316034.4,0.0,0.0,0.0,0.0
156,11,2023,0.0,0.0,45211320.0,0.0,331179.2,0.0,0.0,0.0,0.0
156,12,2019,0.0,0.0,0.0,0.0,11727.26,0.0,0.0,0.0,0.0
156,12,2020,0.0,0.0,0.0,0.0,11691.37,0.0,0.0,0.0,0.0
156,12,2021,0.0,0.0,0.0,0.0,11578.66,0.0,0.0,0.0,0.0
156,12,2022,0.0,0.0,0.0,0.0,11579.76,0.0,0.0,0.0,0.0
156,13,2019,0.0,0.0,0.0,0.0,6703.47,0.0,0.0,0.0,0.0
156,13,2020,0.0,0.0,0.0,0.0,6605.57,0.0,0.0,0.0,0.0
156,13,2021,0.0,0.0,0.0,0.0,6607.1,0.0,0.0,0.0,0.0
156,13,2022,0.0,0.0,0.0,0.0,6580.2,0.0,0.0,0.0,0.0
156,14,2019,0.0,0.0,0.0,0.0,66845.19,0.0,0.0,0.0,0.0
156,14,2020,0.0,0.0,0.0,0.0,69500.67,0.0,0.0,0.0,0.0
156,14,2021,0.0,0.0,0.0,0.0,73064.27,0.0,0.0,0.0,0.0
156,14,2022,0.0,0.0,0.0,0.0,66924.14,0.0,0.0,0.0,0.0
156,15,2019,0.0,0.0,0.0,0.0,106766.18,0.0,0.0,0.0,0.0
156,15,2020,0.0,0.0,0.0,0.0,116537.75,0.0,0.0,0.0,0.0
156,15,2021,0.0,0.0,0.0,0.0,123258.34,0.0,0.0,0.0,0.0
156,15,2022,0.0,0.0,0.0,0.0,116738.73,0.0,0.0,0.0,0.0
156,16,2019,0.0,0.0,0.0,0.0,1436.95,0.0,0.0,0.0,0.0
156,16,2020,0.0,0.0,0.0,0.0,1545.41,0.0,0.0,0.0,0.0
156,16,2021,0.0,0.0,0.0,0.0,1660.26,0.0,0.0,0.0,0.0
156,16,2022,0.0,0.0,0.0,0.0,1596.44,0.0,0.0,0.0,0.0
156,17,2019,0.0,0.0,0.0,0.0,0.0,5178077000.0,0.0,0.0,0.0
156,17,2020,0.0,0.0,0.0,0.0,0.0,5186472000.0,0.0,0.0,0.0
156,17,2021,0.0,0.0,0.0,0.0,0.0,5168594000.0,0.0,0.0,0.0
156,17,2022,0.0,0.0,0.0,0.0,0.0,5192978000.0,0.0,0.0,0.0
156,17,2023,0.0,0.0,0.0,0.0,0.0,5217362000.0,0.0,0.0,0.0
156,19,2019,0.0,0.0,0.0,0.0,0.0,716526000.0,0.0,0.0,0.0
156,19,2020,0.0,0.0,0.0,0.0,0.0,729611000.0,0.0,0.0,0.0
156,19,2021,0.0,0.0,0.0,0.0,0.0,725363000.0,0.0,0.0,0.0
156,19,2022,0.0,0.0,0.0,0.0,0.0,800000000.0,0.0,0.0,0.0
156,19,2023,0.0,0.0,0.0,0.0,0.0,820000000.0,0.0,0.0,0.0
156,20,2019,0.0,0.0,4533870.0,0.0,207598.22,0.0,0.0,0.0,0.0
156,20,2020,0.0,0.0,4565450.0,0.0,209206.67,0.0,0.0,0.0,0.0
156,20,2021,0.0,0.0,4707430.0,0.0,217003.11,0.0,0.0,0.0,0.0
156,20,2022,0.0,0.0,4839910.0,0.0,223458.67,0.0,0.0,0.0,0.0
156,20,2023,0.0,0.0,5023480.0,0.0,234167.11,0.0,0.0,0.0,0.0
156,21,2019,0.0,0.0,40804830.0,0.0,1307929.78,0.0,0.0,0.0,0.0
156,21,2020,0.0,0.0,41089050.0,0.0,1318002.0,0.0,0.0,0.0,0.0
156,21,2021,0.0,0.0,42366870.0,0.0,1367119.6,0.0,0.0,0.0,0.0
156,21,2022,0.0,0.0,43559190.0,0.0,1407789.6,0.0,0.0,0.0,0.0
156,21,2023,0.0,0.0,45211320.0,0.0,1475252.8,0.0,0.0,0.0,0.0
156,22,2019,0.0,0.0,151414501.0,0.0,420428.8,0.0,0.0,0.0,0.0
156,22,2020,0.0,0.0,151637990.0,0.0,424564.8,0.0,0.0,0.0,0.0
156,22,2021,0.0,0.0,158574712.0,0.0,443344.0,0.0,0.0,0.0,0.0
156,22,2022,0.0,0.0,156671760.0,0.0,433540.8,0.0,0.0,0.0,0.0
156,22,2023,0.0,0.0,155191906.0,0.0,440000.0,0.0,0.0,0.0,0.0
156,23,2019,0.0,0.0,544192108.0,0.0,1872335.11,0.0,0.0,0.0,0.0
156,23,2020,0.0,0.0,527040000.0,0.0,1809865.2,0.0,0.0,0.0,0.0
156,23,2021,0.0,0.0,671280000.0,0.0,2330209.2,0.0,0.0,0.0,0.0
156,23,2022,0.0,0.0,699950000.0,0.0,2438229.2,0.0,0.0,0.0,0.0
156,23,2023,0.0,0.0,726620000.0,0.0,2549500.8,0.0,0.0,0.0,0.0
156,24,2019,0.0,0.0,165574518.0,0.0,497280.0,0.0,0.0,0.0,0.0
156,24,2020,0.0,0.0,176430469.0,0.0,502160.0,0.0,0.0,0.0,0.0
156,24,2021,0.0,0.0,194625205.0,0.0,524360.0,0.0,0.0,0.0,0.0
156,24,2022,0.0,0.0,205368044.0,0.0,556400.0,0.0,0.0,0.0,0.0
156,24,2023,0.0,0.0,207777947.0,0.0,562520.0,0.0,0.0,0.0,0.0
156,25,2019,0.0,0.0,128867.0,0.0,3957.29,0.0,0.0,0.0,0.0
156,25,2020,0.0,0.0,117584.0,0.0,4032.04,0.0,0.0,0.0,0.0
156,25,2021,0.0,0.0,132025.0,0.0,4546.77,0.0,0.0,0.0,0.0
156,25,2022,0.0,0.0,154815.0,0.0,5264.65,0.0,0.0,0.0,0.0
156,25,2023,0.0,0.0,165767.0,0.0,5689.84,0.0,0.0,0.0,0.0
156,26,2019,0.0,0.0,1000390.0,0.0,25649.46,0.0,0.0,0.0,0.0
156,26,2020,0.0,0.0,1075556.0,0.0,24732.77,0.0,0.0,0.0,0.0
156,26,2021,0.0,0.0,1044866.0,0.0,22953.97,0.0,0.0,0.0,0.0
156,26,2022,0.0,0.0,1086461.0,0.0,26881.84,0.0,0.0,0.0,0.0
156,26,2023,0.0,0.0,1073063.0,0.0,27377.33,0.0,0.0,0.0,0.0
156,27,2019,0.0,0.0,0.0,71322000000.0,4635899.77,0.0,0.0,0.0,0.0
156,27,2020,0.0,0.0,0.0,74700000000.0,4855200.0,0.0,0.0,0.0,0.0
156,27,2021,0.0,0.0,0.0,73400000000.0,4772334.0,0.0,0.0,0.0,0.0
156,27,2022,0.0,0.0,0.0,74445000000.0,4838932.0,0.0,0.0,0.0,0.0
156,27,2023,0.0,0.0,0.0,76741000000.0,4988186.0,0.0,0.0,0.0,0.0
156,28,2019,0.0,0.0,128867.0,0.0,1299.41,0.0,0.0,0.0,0.0
156,28,2020,0.0,0.0,117584.0,0.0,1323.95,0.0,0.0,0.0,0.0
156,28,2021,0.0,0.0,132025.0,0.0,1492.97,0.0,0.0,0.0,0.0
156,28,2022,0.0,0.0,154815.0,0.0,1728.69,0.0,0.0,0.0,0.0
156,28,2023,0.0,0.0,165767.0,0.0,1868.31,0.0,0.0,0.0,0.0
156,29,2019,0.0,0.0,544192108.0,0.0,2496446.82,0.0,0.0,0.0,0.0
156,29,2020,0.0,0.0,527040000.0,0.0,2413153.6,0.0,0.0,0.0,0.0
156,29,2021,0.0,0.0,671280000.0,0.0,3106945.6,0.0,0.0,0.0,0.0
156,29,2022,0.0,0.0,699950000.0,0.0,3250972.27,0.0,0.0,0.0,0.0
156,29,2023,0.0,0.0,726620000.0,0.0,3399334.4,0.0,0.0,0.0,0.0
156,31,2019,0.0,0.0,0.0,0.0,0.0,321759000.0,0.0,0.0,0.0
156,31,2020,0.0,0.0,0.0,0.0,0.0,325115000.0,0.0,0.0,0.0
156,31,2021,0.0,0.0,0.0,0.0,0.0,323549000.0,0.0,0.0,0.0
156,31,2022,0.0,0.0,0.0,0.0,0.0,326062000.0,0.0,0.0,0.0
